ind Trait1 Trait2 Trait3 Trait4 Trait5
61 2.92724913223976 -0.0922721053537746 1.20257258540677 0.33577622202367 -0.726904783820294
62 0.892400203508246 -1.29206312953702 -0.813065819365065 0.625909062541407 2.19170542409193
63 -0.930361741532335 0.581763181821126 -1.17965610840999 0.191974591428448 -1.19482004376564
64 -1.37967288593277 0.61359441654095 -1.57030042745117 0.0432401116117249 0.771134360698678
65 0.57116498937701 2.06770915813977 -0.715857171539808 -1.06477845187301 -0.100640160367845
66 1.31148607347072 0.0720884790675711 -0.234513314208225 0.819090016089851 0.772310345761713
67 0.627939863731413 -1.75913403236242 0.475575296437069 -0.408653962840558 -0.00916787694980641
68 1.20338722526152 -0.0353772410079708 -0.612017519040604 0.260589663515509 -1.12030147361918
69 0.809524560643062 0.650419878087491 -0.252385375639128 0.646442586136689 -1.39769044150996
70 -0.0769103974187575 0.171983118215273 1.89771072771619 -2.71225918037872 1.30404660276537
71 -2.46728571998936 1.33736427940597 -1.57652659032598 -1.13217963095144 0.0632522937329267
72 -0.702505160795606 1.16454661721027 0.454137659661652 -1.12243276188133 -0.144832819838234
73 -1.17142525747995 -1.32409725736798 1.62200264452196 1.93576102535182 1.20582414231066
74 -0.945385819027911 -0.795199411336951 1.20259960186392 2.10876984192221 1.29521942686642
75 0.688342182117842 -0.466369983492222 0.253172963873077 0.216279258589747 -0.407331162965672
76 0.712289385373106 -0.210428938358017 -0.859880283381655 -0.511924429221109 1.31419515519394
77 0.0805672354262507 1.211722842766 -0.383680541001907 -0.582975935679756 -1.32189814563792
78 -0.126037716983195 1.19257855668098 -0.326405306772926 0.838388133877539 -1.7913187647609
79 0.456097371243909 -0.510186063926617 -0.843054313245726 -0.806456858981565 0.590328571284433
80 -1.65077710156313 -1.07684538828677 0.490165006268777 -0.296173579635773 -2.10064192263122
81 0.377956106980689 -0.265696721868897 -0.609196668862345 0.400856977086224 -1.04309561097358
82 0.376181877111935 -0.710720553047816 1.50442433966611 0.349230551131871 -0.0887681810414352
83 -0.627911366855276 1.65252946010046 -0.744367780487022 2.09723922299848 0.805236233920179
84 -0.493827104731543 -1.13729326986348 0.814454314647708 -0.430241138137389 -0.435540825588618
85 0.253262746885639 1.91573910078157 -0.997528465177779 0.469460062464532 1.90732255887485
86 -1.16031709788353 0.304532062723645 -0.473897331970183 0.800615612489294 -0.558058982091521
87 2.47606753912243 0.189900551308471 1.59823056054962 -1.12015374801807 0.835560738018981
88 1.47978855081808 -0.752665051939219 0.851577761340904 -2.49604940104122 -1.2393189272884
89 -0.819757686764448 0.0919961153513197 0.0922877398595433 1.25549154685039 0.247361815755791
90 2.18535487837801 -1.44541826678873 -0.0157357103194322 -0.590801939099689 0.562923591418494
91 1.2486429103839 -1.13454148247423 0.608224936159743 -2.05999149898513 0.938810557876812
92 0.933781010779428 -1.58402571012224 -0.337371711806695 1.03344070114876 0.689930917759714
93 2.08343567603362 1.51961316248879 -1.42886209510457 0.267004910506001 1.16086667023339
94 1.84436677186774 -1.48117193651439 1.2248131237153 -1.18920851004192 -0.590664806277235
95 0.0338692167050409 2.01962961486746 -0.315423005559037 0.654117307876465 0.476043163270207
96 -0.0308393978608943 -0.990492831888532 2.1669344922478 1.2188120426627 0.317508658083566
97 0.184443659176521 -0.384743221004667 -0.475503667792511 0.484210300010976 -0.344170287275205
98 -1.14902691510218 1.21678682633759 -0.429826003768922 -1.4814119587788 0.640681896866151
99 -0.467889217255079 1.5660350550593 -1.74111139421457 0.712874986479626 2.13762405995301
100 -2.18302780378859 -0.952380910720158 0.550918995192317 1.65261454825158 -0.411311817901915
101 -0.12622973978815 -0.204907716990981 0.919649155086477 -0.872799848363666 0.88283405530492
102 -0.314466704117925 1.65132811699575 0.518491224108005 0.556485035376103 -0.978950370967814
103 0.379796545279527 -0.00189649260081838 1.70584831699455 0.700863820413087 0.0196992952021866
104 2.4329091837598 0.318495135804678 -2.05587228659758 0.297194955711011 0.620530906957768
105 -0.517070907135413 -0.467186162379764 0.472471365014663 -1.77948444848006 -2.48585189474149
106 0.723294107507976 -1.28447076084404 -1.6344993307874 1.98767007833956 -1.18477770636735
107 -0.971280126529072 -1.26754885893017 -0.676262016210045 0.598901705005547 0.767578277247979
108 0.701389139137148 0.81831366308354 -2.11195411072615 -0.191064547613838 0.0883211385679788
109 -0.19863901797067 0.337527376837538 -0.645926450960256 -0.670105587155604 -0.494261130872063
110 0.683610985968356 0.792545878735454 0.172229782150516 -1.20448091381321 0.210379197101862
111 -0.372030427868882 -0.969895392271547 3.05489861278608 -1.6759503116242 -0.492606986029386
112 -0.953261602929355 0.510810539694721 -0.578290757492899 0.514398155846483 -0.451604456767532
113 -0.779332332930897 0.424697169883034 -0.930320171262298 0.100861289141093 0.477811549443552
114 -0.639916079101971 -0.152926608867767 -0.233574027728933 0.189762927326086 -0.471603762812748
115 -0.671206575746352 1.12344077855211 0.48478208153151 -1.41889936001745 0.658634437496485
116 -1.01181213279683 0.72740284389117 -1.18987269122136 0.323569126398714 -0.0910246460566311
117 0.40725028137979 0.326134101082486 0.0301674644301202 1.30078554430834 -3.24999100353506
118 2.56508277195839 0.231068597937467 -1.38715743442402 0.965506999456863 -1.34895690623573
119 -0.509528201918047 -0.642545860082099 0.720194882956268 -0.787522814815297 0.99944572313359
120 -0.424563222822516 -2.13297681808021 1.11710874579371 -1.94278896927151 0.781068357203623
121 -0.352610869706045 -0.917582165015463 0.498433883629451 0.202601716399513 -1.04457930418162
122 -1.34894485678984 0.262387216818836 0.446706236580799 1.64168241154112 0.328211996441448
123 0.834568656719924 1.28212658432764 -1.0542615696982 0.739688787034411 -1.02493944504913
124 0.498986625258826 0.41141174822997 -0.2654925654709 -0.70038890698634 -0.801554984337986
125 -1.56325404174461 0.715351768726544 -1.80172513200311 -0.976376237366659 -0.803664739214769
126 0.0347742410180496 -1.66084802237984 0.810211199790536 -0.75671917684696 -0.863474998597223
127 -0.413098320937506 1.23588044912512 0.946154824119268 -1.16154719226217 0.847720260047804
128 0.131785041754207 0.350099101673945 0.362656572700121 -1.16421315018462 -0.925603242811004
129 -1.2886014978971 -0.86848440849689 -0.536649505490595 1.15685099614404 0.217693216539265
130 1.19210806218665 0.213452392384001 -0.15604456081393 1.25655254634705 -0.918129793693504
131 0.932373784114375 0.516418262430837 1.01815391442568 1.1245552674709 0.921006556978787
132 0.889573588796574 -0.0783334898329361 0.0916261620407847 -0.865322797408095 0.331711749748838
133 -0.460198451491665 0.583381431790162 0.165815676239171 0.265321597368035 1.25193158510522
134 -0.735614877220198 0.316291638023134 0.0164676566275601 1.72393479386336 -0.268268893672358
135 0.317779889917032 -1.26238542458122 1.5507590348509 3.0584009219947 1.02819397774074
136 0.609004538283425 -0.210329961053829 0.725198251217396 -1.6078697171489 0.926285019162219
137 -0.97605157837365 -0.189867873749058 -0.386820492432465 0.322578241364184 -1.14634677775364
138 0.531745814656396 -0.604390200739564 -0.319231978001863 0.910218445722932 2.26422551993349
139 -1.8303421778712 0.316117406021273 0.647025895118345 1.23582361009111 -0.620041025978277
140 0.256793458042257 -1.00215250328758 -0.0353977423651256 1.25067107970409 1.14742308365761
141 0.948312913479001 -0.176088109696969 0.656840517350415 0.708492288100862 -1.28735891439128
142 0.715563137308673 0.0857872078239652 -0.375912236087858 -0.940427031722513 -0.34408672122193
143 -1.70691183480289 0.0495782840342203 -0.322975939965616 0.599683885223817 0.422796412101633
144 0.592181856519973 0.0667518770807811 1.33148330244451 -0.634271848221058 -1.02095415153458
145 0.370796994073789 -0.828275247132355 0.419310284482618 -0.453499230920553 0.0900117669091802
146 -1.01910621940839 -0.00313953243286932 0.598427767730352 -1.01454335171775 2.42481263796318
147 -1.58150460675334 -0.95817588405082 -0.151481930655383 -0.121794499214631 -0.667163340833639
148 -0.905809885411793 -0.080734669291038 -0.300650035009962 1.06077795555365 -0.00812458660399916
149 -0.699627769924336 0.171200327827613 -0.221240078333452 -0.254386836131429 -1.14644076430831
150 1.30693307025535 -1.19613543311625 -0.708612133987541 -1.41897425511113 1.09084420846228
151 -1.59019108098925 0.436029586465566 0.174361538168152 -1.40158470340268 -0.528265611259188
152 -0.845052448393492 -0.208095301988888 0.777400045606896 -0.0904393001940959 -1.64107986923802
153 0.793157288230266 0.387940143230635 1.10907329310554 -0.641406555157838 1.57869574102073
154 -1.26740517839818 -0.528706664677528 0.290175067076559 -0.710382797229799 1.05494142862186
155 0.704197575904048 0.047676180619831 0.428029919409291 -0.337673110989413 -0.283240838355241
156 -0.412831809607262 -0.582397812585702 0.771409530247366 1.76140572844341 -0.570014809414799
157 1.31936174600052 -0.441446202596199 -0.494219076614826 0.99086138938066 -0.57949586171002
158 -2.1974295557859 0.125534239062175 1.29587033113969 -0.0634166851268147 -0.666028509161894
159 1.26799166747797 1.01223906846449 0.0555527277295065 0.0115071768055012 -0.963466635061102
160 1.47944707702731 0.0376644115081858 -0.684531202474049 -0.678928840770159 -1.02094416672178
161 0.127973632673164 -0.228267035975516 0.429968946939644 -0.494134486085904 1.88236063222073
162 -0.150998794320687 -1.93554444027077 0.738591695319218 0.0771254649063029 0.0818485286848669
163 0.294929895935173 0.481965278872289 0.560370296181024 -1.3531514314357 1.96577844765161
164 -1.64631494431901 -1.37835643244403 1.0553697502579 -0.825939760744409 -0.710439419171605
165 -0.509586319621484 1.1916552064499 -0.296149311021434 0.894234333453141 -0.714276674600276
166 1.67076980720645 0.268777623262727 -1.15068725661384 0.592403809984691 0.285547410217763
167 -0.34455213434654 -1.77941953285221 0.892728265695977 0.175683560194993 0.371610558288854
168 -1.37552315045413 -0.840239172198565 0.765037690637084 -0.976250962290111 -1.72545166737664
169 0.245929618974974 0.0929513850201621 0.0171741647718492 0.842767239881256 1.18927192847165
170 0.193710282501214 -0.437833998352548 0.517762259453075 -1.41876902620719 1.38883589038195
171 -0.796876223444553 0.775517617717175 -0.880439060160692 0.741971790653533 -1.62126784378191
172 -1.40282782534036 -0.30085226121821 -0.826416013450555 2.30928824262173 -0.349976950725612
173 0.512946635479832 -0.957983563865242 -0.126315054176983 0.546284991946597 0.664270183110521
174 0.401785591556982 0.120095292777164 0.26094501958142 1.03712936583974 -0.990196662246866
175 0.555731208406845 0.129206339796792 0.517265145132807 -0.143876576876935 0.467371529911581
176 0.25768857756002 -1.389962441986 1.95743924388344 -0.865468698541913 0.901821167076254
177 1.85081127144153 -0.401701886980838 -0.892258921155464 1.36040090830319 1.48373717712683
178 -0.621682237742576 0.460099868196792 1.24533966901346 -1.34407315016645 -1.13730764378772
179 1.3475466684606 -0.931448094060678 -1.05512136661575 0.499509524728321 -0.527668490497721
180 1.15081145096016 0.123413689545607 -0.3051410097311 0.0295251116391414 -0.718223597572939
181 -0.741633580383836 -0.940275560200255 -0.240348376465652 2.6825733820948 0.318883980049114
182 0.302034650717329 0.804159004028041 -1.10713914446973 0.541874606720002 0.568887106328757
183 -0.00805303002978995 -2.76744371519042 0.224981752944947 0.539042473881508 -0.0818630582012863
184 0.662394694966919 1.84275900236784 0.0386412172848072 -1.81885104956805 1.26091647116493
185 -0.940618696211253 -0.067024980996544 0.130471517979923 -1.2542358119618 -2.04259238728234
186 0.40018611617199 -0.228837450546965 1.27884538373358 1.07420341300847 -0.18278019039204
187 -0.231407993385488 0.906253184219069 -0.783474459911739 1.46003978071792 1.41863258140987
188 0.3697301779938 0.176379143825958 -0.173068892800356 -0.689702345115056 -0.214582407492033
189 0.162244964536598 1.01491214541135 -0.0331555435227104 -1.03545458866606 -0.698927587070917
190 -1.12825921380028 -0.0203598600227278 1.36342790553222 0.48249828348936 -0.632675949002392
191 0.175366971812548 -0.285172362916093 0.257373851634015 0.706921199940681 0.8452620249762
192 -0.0392751664689971 1.16128371371965 -0.637690494995513 0.978799452549919 0.559694694485497
193 0.0278003331741278 0.566845485487869 -0.140998958072544 0.984789285380602 -0.046024860096122
194 0.465202326009226 0.572017623796886 -0.741980135136916 -0.275107439946083 0.548908120372177
195 -0.554315555922017 -0.364831431663362 -1.75550673893858 -1.13671303021156 0.142440224975641
196 -1.76431361619591 1.2160479549424 -0.403617130763055 -2.65490830609231 1.40646396882857
197 -1.17187326766849 0.285806822796371 -0.173409695946533 0.154879938768333 -0.472269193924961
198 1.79891823613749 -0.249436183620291 -0.564487274676178 0.437002195919508 0.543007105786166
199 -0.712344115963308 -0.4946844227411 -0.165429650894075 0.644806606606121 -0.123112641794375
200 -1.61408427049538 0.0145063915370662 0.468044188277553 -0.201017928522078 -1.143763880112
201 -1.21351296100834 0.929289689065439 -0.460084284915601 0.766013785261808 0.229708585668911
202 0.411454437830423 1.3783161709702 -0.802346702734463 0.585187245698505 1.7645341274714
203 0.341131752961393 1.02254148062414 0.0118012238525783 1.00838445119521 0.264840891606947
204 0.496502425293561 1.22937618971835 0.0742516040232221 1.03711780796116 0.203876991191289
205 0.829889532654625 -1.05530872678213 0.232783110633047 -0.0804757971385012 -1.0879893976075
206 0.6464108406729 0.542583742924069 0.00814948554798994 -0.552823045933607 0.0274641953743906
207 0.550605207678801 -0.0680447174955941 0.0251885814881667 -0.35143584395433 -0.0481584575858185
208 2.80322664916703 0.0860660140634896 0.355431256538378 -0.234628982865389 -1.19919401802006
209 0.875814365231163 1.62391338861633 0.28044659181573 -0.495935109742694 -0.933999808499323
210 -0.810345475918058 -0.617325340709358 0.972431366933807 -1.09501034777593 0.483591078452524
211 -0.796426952907104 -0.866598164909534 2.09150783671106 -0.0555850612890824 -0.387152305689113
212 2.44434781168207 -0.264759646701636 -0.157874498362955 2.85777406649994 1.02032560304884
213 0.518892577915387 0.51734280992539 0.159745701960348 -0.255760553007602 0.263829161433787
214 0.553462150672583 0.488168017987483 -1.08848190287553 -0.478271468337971 -1.20518522281053
215 -0.0547791550726345 1.34444617809335 -0.168284982311596 -0.307130155097849 0.976791904647115
216 -1.65733275452755 0.0192406115933 1.63707618038402 -1.19148365326538 -0.0184289781935774
217 0.924833129725666 1.14139738180857 -1.16003033444108 0.469607653143443 -0.0340781326097137
218 1.5024443679252 0.0514820442370701 -1.78682223950718 0.00564422535257736 -0.245851835023049
219 1.25153861456213 -0.322410385378284 -0.77228033871187 -0.275756182232899 0.167066321241312
220 -0.822010509059928 -0.684573963087546 0.544161368599836 -1.17765972919154 0.263970637315413
221 -0.778161937455505 -1.28492240991567 1.95219846578352 0.540191623000229 -1.23272684953406
222 -0.224480858286892 -0.129846241979032 0.368844915771185 -1.20920038318301 0.0116211392517332
223 1.24528811867291 -1.18170568157701 2.78443468326062 0.329762239663754 -0.0312993613114549
224 2.02959885880267 0.118427835869984 -1.15160128946176 0.870677116816487 1.50638235219261
225 0.904381638343331 -0.365053226656938 1.36038378482866 -0.176512215167509 0.449709216012313
226 -1.37152091785755 0.808641233472126 0.118010392155599 -1.83706773849492 -1.66785484987972
227 1.21748910977471 -0.785923503949826 2.07343579344007 -1.1638664499472 0.166134680400516
228 -1.21053196889935 -2.5636877820876 -0.261040362071396 -0.147112333613079 -0.455493133361788
229 1.67819415760307 -1.37252746621821 0.19870216879602 -1.58014837717978 0.244829212296071
230 1.15059361347556 0.603229249239992 -0.609963528299916 0.819927795539456 0.67730664255116
231 -0.257861691285955 0.748024175034782 -0.309735073071628 -0.0127823318326105 0.990968756378602
232 0.0574904581884031 0.656139729400147 0.101171493346773 2.32403621842142 -0.299690640589381
233 -0.298050565823065 -0.222238040791378 0.261416719844353 1.58605080681495 -0.880065976022304
234 1.73733464939989 1.26355879040142 -1.52610002344913 1.13351344172223 0.000756610315006838
235 -0.00246852891243185 1.00049196075901 0.302169141585061 2.48403995469781 -0.565891962415466
236 -0.2801771505908 0.617523490421165 -0.236329503955991 -0.823582149185936 -0.577074135192969
237 -0.572612781548311 -0.177142592435392 1.55856159040718 -0.985230020445961 -0.326387083197232
238 -0.0155248538560221 -1.19954869535885 1.21681970866396 -0.313174904332772 1.25415825681106
239 -0.840871536283752 -0.622192957770864 -0.623338183523826 0.406008364597542 -0.669125717345019
240 1.1694822869743 -1.47854150702266 -0.237175365064638 -1.59656863492732 0.738577195746959
241 0.632995617806827 1.82142215426027 -1.15097926982992 0.667744542157431 0.298241037605997
242 1.37001372461376 -0.238967838905296 0.263808307027177 -0.860297808954469 -0.81315083694227
243 0.345620768810466 -0.981113630716945 -0.0714083601836549 0.175741014551648 -2.53820628759071
244 -0.344172843252464 -0.219967315263145 0.326205127034777 -0.271308851783628 0.920897121626955
245 -1.1461694724773 0.435979915049563 0.764621295260147 -0.333092110469723 -1.15198033589061
246 -2.28962135063884 -0.129141574026151 0.168713215587157 1.32809344027551 1.2964457275117
247 -0.0527452855592874 -1.06272846080476 0.844264548919058 1.63140918833176 -0.478376980035803
248 -0.16657892708089 -1.21075811761724 0.0463313457801215 0.221140869333861 0.930114492860016
249 0.365192657435901 -0.323822951020486 0.143512725238815 0.450900439185366 -0.515264575361762
250 1.32951183810709 1.63678489584796 1.69671883533776 1.22807206443786 0.620095731834772
251 -0.838817582402415 -1.37592911556125 1.70878998153102 -0.164639117618346 1.72682781462203
252 1.52151277470985 1.0369636047757 -2.14463184141422 -1.37261900267851 0.645891079972975
253 1.69554565682937 0.513284130952076 -1.0629880944657 -0.417227984393654 -0.84056268980249
254 -0.325442290271441 -1.41529354571305 -0.358689984584397 1.37735041038356 1.00117673629381
255 1.50270260091304 0.0777480792464222 -0.498526274090092 0.432148292471582 -0.664154696035032
256 -0.568194322396208 0.134800237443414 -0.143970948844763 -1.04899153931296 1.21895849750791
257 -2.13632698729462 -2.0516638420119 1.0435953433947 -0.983717727245194 1.78985344140529
258 0.135434494801611 -0.369785713502331 -1.2325603382639 0.296571041480492 -0.904909217873877
259 -0.636272707730437 -0.83117293827071 0.461726755463664 0.388559297440424 -2.03969886410351
260 -0.417659792670827 -0.648573798185058 -0.624394131919069 -0.279433873248778 0.319191300739346
261 0.981745229962499 0.609647888875504 -2.03327572695509 0.460893242122664 -1.28483639508979
262 0.240429712198525 0.657285558809562 -1.62718250825626 1.90349013033024 -0.954188127944045
263 -0.138001559393384 -0.631441834082159 -0.272536589863574 0.0411931026702498 0.902863986093042
264 -1.56517511202606 0.565941614864884 -0.531736556086603 -0.118516003750676 -1.31216320857521
265 0.754494672138316 0.457967067686521 -1.11562813678444 0.991470535004173 1.03088331115705
266 0.175594824004872 -0.79932851303706 1.25792354775021 -0.285780476140736 0.399746478916961
267 1.80052969580615 0.0944805290993159 0.0520936906431252 0.209554956930458 -0.26305948201322
268 -0.374704918195148 -0.847520252938663 0.130711313814983 0.649851558385797 0.856203815283223
269 0.17101710621698 0.335416519955812 -0.281907911019359 -0.44309578976748 0.365775398330372
270 -0.590240318976828 0.840295573174624 0.152060017343252 0.291461158671646 0.408717989946181
271 -0.153978097521756 0.345055965644454 -1.04660496987133 -1.55756351565091 0.239395514615888
272 1.07049491130278 0.0716715868838431 0.337283566437724 -1.35608870780868 -1.82579139401939
273 -0.103116954695055 -0.308529815459496 0.455734807852784 -0.0689351244820189 0.112917231495135
274 1.42802950895009 0.739733024038612 -0.648880908318217 0.315089839913408 -1.67475370835101
275 0.812331345111428 -0.65407379604537 0.316916406932985 0.799863141471682 -0.346707196978132
276 -1.04998522307928 -0.0716131583970787 1.70713547295537 -1.13714344182674 -1.05511869897852
277 0.137083858628862 -0.524634499449313 -0.717230361145036 0.407079146313776 -0.676364524213276
278 -0.144585747563811 0.083882600328744 1.24011407474234 0.0180418853740188 -0.608190243773049
279 0.559382033040592 0.764909103592145 1.10540352940309 0.399588347245671 0.505317158874762
280 -2.38875070051622 1.76762711588343 0.0783790546173779 -1.39230553954789 -0.213440258184738
281 -0.040111235293668 2.25513571346197 -0.824850862119269 1.17377528086426 1.20368689280889
282 -0.690009717842742 0.707899498615303 0.225391090187656 -0.564723489950141 1.08402734644123
283 1.74454522197457 0.116608500832769 -1.58610205148007 1.27041130768173 -0.71585151511217
284 1.34605295656373 -0.648637090736443 -0.342510391312205 -0.226734719921416 -0.473548332125349
285 -1.16129022260529 0.186069666521989 0.015075423334309 1.03082204578674 -0.168093113690517
286 -1.22669356204808 -0.0113538731477878 0.283576824986411 0.0369179090261145 0.18123682588062
287 -0.201475316890127 -0.0999774327212158 -1.85717229872813 -0.452807551245727 -0.788433300411476
288 -1.45146170110181 0.134963704922784 -1.61218346371605 0.21571726541876 -0.659621862612572
289 -2.17884135417149 -0.451179905258 0.154607882547569 0.936824390993145 0.89237278547877
290 -1.18095492265869 -1.34636029858213 0.892953575797908 -0.497667252186315 -0.151473058963218
291 0.0864448033725215 -0.695039740053381 -0.451167271052832 -0.279505222450283 0.759853827198005
292 -0.330580276603818 -0.803689005231864 1.18894385987496 0.0289078557815481 -0.0829846243050485
293 -2.13289643093674 1.67981690677812 1.13774757923069 0.220299645877676 -0.000416703495455704
294 -0.812919599053472 0.305150280608622 -0.222503440871013 0.899058809894146 -0.254668608693022
295 -0.272979687812637 -1.23770392496944 -0.598326677331068 1.77434870287374 -1.45030699869604
296 -0.182779306156768 -1.18723172363493 2.14306527295554 -1.12891138105701 0.704998333457965
297 -1.35090296127648 0.0410977439332659 1.18488890301834 1.20467472535763 0.67320954350986
298 0.571860647271728 -0.403557431307563 -0.214396901126391 -0.200730233205927 0.714959174694523
299 0.987246437028104 -2.82892275974078 0.415271026778864 -2.48626756311025 -0.569482366005677
300 0.31580774703445 -0.317085375340111 1.15548208788427 0.339308436780049 -1.05752892668748
301 1.37733347017829 -0.103340539648138 -0.201549562436023 0.0230655643859447 0.104750338528559
302 0.233868340765264 -0.541243546366099 1.06464977093854 0.803412039033391 0.0451849145762813
303 0.609349665721296 -0.229442078944186 -0.541906793646735 0.616407602895238 -0.798889869653953
304 -2.13756472034805 -0.135649805880406 1.20395991549553 -1.64822443433708 0.882402276390038
305 0.793564018475613 -0.880835692324188 -0.5847666477162 1.55546391479313 2.93316590576446
306 1.78631458428372 1.40118921527921 -0.304086525520134 0.804740194053755 0.73421413702539
307 -0.167605406765223 0.24977454450735 0.915326073628683 -0.459800943815716 1.51715698454526
308 -0.59971246513056 -0.712088066938824 0.309929791786485 -0.807033001350429 0.8819865435311
309 -1.76480089913902 1.03219213576971 -0.359550262939738 -0.901397228819352 -0.438651647822903
310 -0.202900196463446 0.340060827254737 0.370538584686386 0.0264342492322728 1.17672383899639
311 -2.10375595074247 -0.293892958645602 0.295228998974116 0.355844019062216 -0.100023547260231
